time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0496164311441627,9.08606734684464e-06,4.073284570279577e-06,5.012782776565062e-06
0.0527693051518261,9.849507162657584e-06,4.500744140147598e-06,5.348763022509986e-06
0.0561225284042652,1.0670884524915544e-05,4.96956800076729e-06,5.701316524148255e-06
0.0596888320857217,1.155431431748451e-05,5.4833200977556525e-06,6.070994219728858e-06
0.0634817563829987,1.2504199833165368e-05,6.0458176162307014e-06,6.458382216934667e-06
0.0675157018934936,1.3525249442785722e-05,6.661142791943126e-06,6.8641066508425964e-06
0.0718059842999539,1.4622495685216192e-05,7.333654148141571e-06,7.288841537074621e-06
0.0763688925195356,1.5801313466976124e-05,8.067997395778721e-06,7.733316071197403e-06
0.0812217505479433,1.7067436702974825e-05,8.869115299543026e-06,8.1983214034318e-06
0.0863829832334518,1.8426975821033515e-05,9.742257703559912e-06,8.684718117473603e-06
0.0918721862305363,1.9886436405042883e-05,1.0692991503188031e-05,9.193444901854852e-06
0.0977102003987026,2.145273993546593e-05,1.1727209802113882e-05,9.725530133352048e-06
0.1039191909289878,2.313324246159611e-05,1.2851139830894508e-05,1.0282102630701601e-05
0.110522731498551,2.4935754247129825e-05,1.4071350385924376e-05,1.0864403861205449e-05
0.1175458937728643,2.6868559960301205e-05,1.539475834377818e-05,1.1473801616523025e-05
0.1250153425953162,2.894044048313055e-05,1.682863614967329e-05,1.211180433345726e-05
0.1329594372256346,3.116069633277989e-05,1.838061893896263e-05,1.278007739381726e-05
0.1414083390115016,3.353917008336968e-05,2.0058710663277036e-05,1.3480459420092646e-05
0.1503941259021549,3.608626999916228e-05,2.187129071244034e-05,1.4214979286721941e-05
0.1599509142387531,3.881299509614293e-05,2.3827121586856124e-05,1.4985873509286807e-05
0.1701149882839033,4.173096315336698e-05,2.5935359429077008e-05,1.5795603724289972e-05
0.1809249379821373,4.485243902428155e-05,2.820556617327086e-05,1.6646872851010693e-05
0.1924218054743714,4.819036522519062e-05,3.0647725136138255e-05,1.754264008905236e-05
0.2046492409226218,5.1758395108482026e-05,3.3272257662565345e-05,1.848613744591668e-05
0.2176536682365943,5.5570929789235335e-05,3.609004820714663e-05,1.9480881582088705e-05
0.2314844613313631,5.964316057840118e-05,3.911247653485771e-05,2.053068404354347e-05
0.2461941315853368,6.399111430046395e-05,4.235145377958106e-05,2.1639660520882897e-05
0.2618385272102325,6.863170454254188e-05,4.5819466621329185e-05,2.281223792121269e-05
0.2784770452900065,7.35827899091185e-05,4.9529629439252476e-05,2.4053160469866028e-05
0.2961728572937903,7.88632405816113e-05,5.3495749131317026e-05,2.5367491450294268e-05
0.3149931489190346,8.449301155264555e-05,5.7732397242874204e-05,2.6760614309771347e-05
0.3350093751754794,9.0493223474945e-05,6.225498711600602e-05,2.8238236358938982e-05
0.3562975316784205,9.688625281227842e-05,6.707986219031854e-05,2.9806390621959873e-05
0.3789384431812964,0.0001036958325463,7.222439361992552e-05,3.147143892637448e-05
0.4030180704430672,0.0001109471588296,7.770708311985649e-05,3.3240075709743515e-05
0.4286278365954661,0.0001186670056649,8.354766614979742e-05,3.511933951510257e-05
0.455864974249246,0.0001268838471748,8.97672206623081e-05,3.711662651249191e-05
0.4848328946572759,0.0001356279897612,9.638828317680759e-05,3.923970658439242e-05
0.5156415803360923,0.0001449317059606,0.00010343495852584938,4.149674743475063e-05
0.5484080026365689,0.0001548293724965,0.00011093302831879818,4.3896344177701816e-05
0.583256565849098,0.0001653576176323,0.00011891006421144366,4.644755342085634e-05
0.6203195795294159,0.0001765554695782,0.000127395540910895,4.915992866730501e-05
0.6597377608383529,0.0001884645079841,0.00013642094486288322,5.2043563121216774e-05
0.7016607688027423,0.000201129020865,0.00014601988392472692,5.5109136940273076e-05
0.7462477725259145,0.0002145961677326,0.00015622820756109002,5.836796017150999e-05
0.7936680555051042,0.0002289161474588,0.00016708412743668866,6.183202002211133e-05
0.8441016583501812,0.0002441423707709,0.0001786283409993402,6.551402977155981e-05
0.8977400623439151,0.0002603316478537,0.00019090417022278678,6.94274776309132e-05
0.9547869164390482,0.000277544383092,0.00020395771025055645,7.358667284144353e-05
1.0154588104523672,0.0002958447795272,0.00021783798113770596,7.800679838949401e-05
1.0799860973913584,0.0003153010587738,0.00023259710109405492,8.270395767974507e-05
1.1486137680355757,0.0003359856958029,0.00024829047119540363,8.769522460749639e-05
1.2216023810932433,0.0003579756667759,0.0002649769669775761,9.299869979832395e-05
1.2992290524646235,0.0003813527133589,0.00028271914891547724,9.863356444342276e-05
1.3817885073680785,0.0004062036247079,0.0003015834874871988,0.0001046201372207012
1.469594199323442,0.0004326205347487,0.00032164059941707055,0.00011097993533162946
1.5629795002411386,0.0004607012370291,0.0003429654991730515,0.0001177357378560485
1.662298966135469,0.0004905495180651,0.000365637867521201,0.00012491165054389898
1.7679296832675877,0.0005222755088712,0.0003897423343619312,0.00013253317450926874
1.880272699829084,0.0005559960549931,0.000415368777433251,0.000140627277559849
1.9997545486018304,0.0005918351061681,0.0004426126391020885,0.00014922246706601148
2.1268288663751918,0.000629924126593,0.0004715752615197216,0.00015834886507327841
2.261978116269024,0.0006704025260163,0.0005023642399226807,0.0001680382860936193
2.405715419501627,0.0007134181119344,0.0005350937953592901,0.00017832431657510987
2.5585865035572994,0.0007591275637314,0.0005698851685073124,0.00018924239522408756
2.7211717741501302,0.0008076969299672,0.0006068670351485682,0.00020082989481863187
2.8940885188506336,0.0008593021485108,0.0006461759437875746,0.00021312620472322536
3.0779932507417502,0.000914129590559,0.000687956776591435,0.00022617281396756497
3.273584201002371,0.0009723766281442,0.0007323632347352591,0.00024001339340894092
3.4816039698819448,0.001034252225777,0.0007795583488987608,0.00025469387687823925
3.702842346131221,0.0010999775563675,0.0008297150195717916,0.0002702625367957084
3.938139305593531,0.0011697866414333,0.000883016565032697,0.00028677007640060307
4.188388200341461,0.001243927015111,0.0009396576150746453,0.00030426940003635476
4.45453915046707,0.0013226604103685,0.000999843938326814,0.000322816472041686
4.737602651403273,0.0014062634695191,0.0010637936990303086,0.00034246977048879145
5.038653410472308,0.001495028474022,0.0011317380327576995,0.00036329044126430054
5.358834427227516,0.0015892641954453,0.0012039222446049121,0.00038534195084038796
5.699361333080262,0.0016892972197652,0.001280605663343416,0.00040869155642178395
6.061527006688263,0.0017954721199326,0.0013620623916301869,0.0004334097283024132
6.446706482628578,0.0019081494668862,0.0014485828862225473,0.0004595665806636528
6.856362171992004,0.0020277104063856,0.0015404751210673741,0.0004872352853182258
7.292049414719931,0.0021545595797985,0.0016380637658326912,0.0005164958139658087
7.755422384764201,0.0022891214162663,0.0017416923937804783,0.0005474290224858217
8.248240370490102,0.0024318377890143,0.001851724064399901,0.0005801137246143992
8.772374454167297,0.0025831774313239,0.0019685422853504817,0.0006146351459734183
9.32981461590873,0.0027436359353963,0.0020925519596312124,0.0006510839757650874
9.922677289029014,0.0029137273194434,0.00222418038579133,0.0006895469336520702
10.553213395507772,0.0030939924737032,0.0023638784578358415,0.0007301140158673587
11.223816892066118,0.0032849981950613,0.002512121273305136,0.000772876921756164
11.937033859303233,0.0034873375574314,0.002669409492260741,0.0008179280651706591
12.695572168401734,0.0037016303732645,0.002836270297879739,0.0008653600753847608
13.502311762103409,0.0039285239619089,0.003013258440078908,0.0009152655218299922
14.360315588989138,0.0041686934839226,0.0032009572717575014,0.0009677362121650987
15.272841232577155,0.0044228413991017,0.0033999796564926407,0.0010228617426090592
16.243353279391872,0.0046916983885544,0.003610969078392705,0.0010807293101616948
17.27553647296109,0.0049760220656729,0.003834600500323978,0.0011414215653489223
18.37330970368344,0.0052765987463703,0.0040715809062299105,0.0012050178401403896
19.54084088768132,0.0055942413612831,0.0043226513643647045,0.0012715899969183951
20.782562791129937,0.0059297870999743,0.004588586665120932,0.0013412004348533684
22.10318986014265,0.0062841009781365,0.0048701963400118115,0.0014139046381246882
23.507736120110646,0.0066580673895432,0.005168324450114714,0.001489742939428486
25.001534212455446,0.0070525962460978,0.005483850447748907,0.001568745798348893
26.590255641070986,0.0074686189748244,0.005817691053951097,0.001650927920873303
28.27993230532501,0.0079070819773481,0.006170798443511225,0.0017362835338368748
30.07697940137416,0.0083689406843262,0.006544158439968818,0.001824782244357382
31.988219778742117,0.0088551730475838,0.006938793974596755,0.0019163790729870454
34.02090984463546,0.0093667567721652,0.007355763234140967,0.0020109935380242337
36.182767114348245,0.0099046686882722,0.007796155668617713,0.0021085130196544866
38.48199951235575,0.0104698960843868,0.008261093686686349,0.0022088023977004517
40.9273365353451,0.0110634017860659,0.0087517307798865,0.0023116710061794003
43.52806239549928,0.0116861452644744,0.009269248795529268,0.002416896468945131
46.29405126986972,0.0123390640269619,0.00981485448222653,0.002524209544735371
49.23580478966881,0.0130230657377141,0.010389777460093032,0.0026332882776210677
52.364491911817865,0.013739022609336,0.010995266299727637,0.0027437563096083632
55.69199132413091,0.0144877623391822,0.011632585965218078,0.002855176373964121
59.230936545134114,0.0152700601166263,0.012303010150641329,0.002967049965984972
62.99476388975128,0.0160866293830174,0.013007817889512528,0.003078811493504873
66.99776348296685,0.0169381136982408,0.013748288681310075,0.0031898250169307245
71.25513351514981,0.0178250760644881,0.01452569576995611,0.003299380294531992
75.7830379450302,0.0187479921695495,0.015341296844752293,0.0034066953247972077
80.59866786940792,0.0197072426145569,0.016196331070189408,0.003510911544367494
85.72030679259859,0.0207030985730313,0.017092008671157337,0.0036110899018739623
91.1674000434221,0.0217357204173691,0.018029502421028954,0.003706217996340147
96.96062860329154,0.0228051539326369,0.019009942969990954,0.003795210962645946
103.12198762570462,0.0239113130702995,0.020034406570957827,0.0038769064993416716
109.674869945253,0.0250539999616575,0.021103908805321137,0.003950091156336363
116.6441548932079,0.0262328806122913,0.02221939686348353,0.004013483748807771
124.0563027568885,0.0274475059703308,0.023381741910558987,0.004065764059771812
131.93945524144672,0.0286973143981902,0.0245917328554914,0.0041055815426988
140.32354231549192,0.0299816314001036,0.025850070489406244,0.004131560910697357
149.24039584621636,0.0312996882960902,0.02715736336333691,0.004142324932753291
158.72387045545966,0.0326506437519063,0.028514126395180493,0.004136517356725808
168.809972055567,0.0340336027579912,0.029920778706968486,0.004112824051022715
179.53699455305272,0.035447634327816,0.031377647979581744,0.0040699863482342585
190.94566523909268,0.036891815156592,0.03288497247940473,0.004006842677187268
203.07929941884896,0.0383652450896961,0.0344429108540542,0.003922334235641894
215.98396486670865,0.0398670932293675,0.03605155085038116,0.0038155423789863405
229.7086567318238,0.0413966372208811,0.037710921612934614,0.003685715607946484
244.30548355801628,0.0429532977477103,0.03942101928940809,0.0035322784583022085
259.82986512430983,0.0445366961560208,0.04118181125427009,0.0033548849017507112
276.3407428572301,0.0461466769253473,0.042993282146326674,0.0031533947790206296
293.90080361374555,0.047783386795674,0.04485543238963588,0.0029279544060381232
312.5767176844855,0.0494472727122783,0.046768328509100926,0.0026789442031773733
332.4393919208631,0.0511391288282182,0.048732115634346054,0.002407013193872147
353.56423894714976,0.0528601284086858,0.05074704838118436,0.002113080027501442
376.0314634796203,0.0546118475277631,0.05281352299375816,0.0017983245340049414
399.92636683983534,0.0563962707393363,0.05493209745139754,0.0014641732879387623
425.3396708182076,0.0582158414230597,0.05710352324133197,0.0011123181817277311
452.3678621174646,0.0600734406559702,0.05932875774799275,0.0007446829079774536
481.1135586837567,0.0619723664365939,0.06160898108211019,0.000363385354483714
511.6858993162595,0.0639163175167439,0.06394561198499032,-2.9294468246426897e-05
544.2009580345026,0.0659093777249953,0.06634028846616291,-0.0004309107411676061
578.7821847766517,0.0679559864407332,0.06879488041649956,-0.0008388939757663638
615.5608741019447,0.0700609425196351,0.0713114833441966,-0.0012505408245614968
654.6766636768047,0.0722293631476632,0.07389240672932644,-0.0016630435816632344
696.2780644372309,0.0744666301791378,0.07654015278333998,-0.0020735226042021826
740.5230244403368,0.0767783499411918,0.07925739296202021,-0.0024790430208284087
787.5795285458105,0.0791703412618925,0.08204695342847906,-0.0028766121665865646
837.6262362041068,0.081648619330629,0.08491178387423494,-0.003263164543605937
890.8531597728643,0.0842194237482138,0.0878549541484134,-0.0036355304001996075
947.4623859369098,0.0868891914274989,0.09087964035373149,-0.003990448926232584
1007.6688429708654,0.0896645061441221,0.09398909160602137,-0.004324585461899275
1071.7011167574271,0.0925521005077443,0.09718661015815258,-0.004634509650408278
1139.8023186594885,0.0955589045580437,0.1004755560726389,-0.004916651514595208
1212.2310085411627,0.098692085683348,0.10385935809241188,-0.0051672724090638805
1289.2621764421351,0.1019590419618348,0.10734152047351804,-0.0053824785116832335
1371.1882866324731,0.1053673799525265,0.110925593300098,-0.005558213347571506
1458.32038801185,0.1089249619127349,0.11461517706790893,-0.005690215155174025
1550.9892950690466,0.1126399411605047,0.11841394984771825,-0.005774008687213547
1649.5468438854675,0.1165207803810054,0.12232568183666453,-0.005804901455659137
1754.367227951357,0.1205762526522979,0.12635422536639518,-0.005777972714097274
1865.8484188663772,0.12481544969869,0.1305035162967765,-0.0056880665980865025
1984.4136773185828,0.1292478051614767,0.13477758619780056,-0.005529781036323872
2110.513160078451,0.1338831053911945,0.1391805782792966,-0.005297472888102117
2244.625629109304,0.1387314903997596,0.14371675328245923,-0.004985262882699626
2387.2602692830656,0.14380343972241,0.14839047909225364,-0.004587039369843643
2538.958621602701,0.1491097723130393,0.15320624753997383,-0.004096475226934543
2700.2966392711865,0.1546616288098606,0.1581686783364483,-0.003507049526587702
2871.8868744132933,0.160470462863761,0.16328253093301995,-0.0028120680692589606
3054.38080375252,0.1665480071078242,0.16855269817737525,-0.0020046910695510622
3248.471302073062,0.1729062380761968,0.17398421510713186,-0.0010779770309350678
3454.895272857822,0.1795573520131622,0.17958226931478502,-2.491730162282324e-05
3674.4364460901934,0.1865137313378198,0.18535220431868496,0.0011615270191348281
3907.928353842045,0.1937879079393033,0.19129952086459565,0.0024883870747076653
4156.257494945316,0.2013925178162612,0.1974298846701037,0.003962633146157496
4420.366700762531,0.2093402772153717,0.20374913645650128,0.005591140758870433
4701.258714835066,0.2176439514120445,0.2102632927037999,0.007380658708244614
5000.0,0.226316329052256,0.2169785513286774,0.009337777723578577
