time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
20.782562791129937,0.00743071644417,0.0060514069153266405,0.0013793095288433593
22.10318986014265,0.0078755076466743,0.006421268632700506,0.0014542390139737939
23.507736120110646,0.0083450625347838,0.006812643851910398,0.0015324186828734009
25.001534212455446,0.0088405405140736,0.007226658545716791,0.0016138819683568098
26.590255641070986,0.00936312669939,0.007664480951846383,0.0016986457475436168
28.27993230532501,0.0099140212545071,0.008127319545263577,0.0017867017092435232
30.07697940137416,0.0104944581417897,0.008616426585952292,0.0018780315558374078
31.988219778742117,0.0111056829006047,0.00913309737672648,0.001972585523878221
34.02090984463546,0.0117489425257334,0.009678663382235391,0.002070279143498008
36.182767114348245,0.0124255069038979,0.01025449520012069,0.0021710117037772106
38.48199951235575,0.0131366336116839,0.010862000124595208,0.002274633487088692
40.9273365353451,0.0138835746992244,0.0115026184077883,0.0023809562914360993
43.52806239549928,0.0146675720125317,0.012177818682210247,0.0024897533303214533
46.29405126986972,0.015489843355735,0.012889095645536718,0.0026007477101982826
49.23580478966881,0.0163515738449472,0.013637965263306535,0.0027136085816406655
52.364491911817865,0.0172539078140654,0.014425962163522542,0.0028279456505428593
55.69199132413091,0.0181979373266704,0.015254627966639756,0.002943309360030644
59.230936545134114,0.019184693775871,0.016125508996532763,0.003059184779338236
62.99476388975128,0.0202151338921055,0.017040152058972337,0.0031749818331331635
66.99776348296685,0.0212901316203798,0.01800009120355666,0.0032900404168231395
71.25513351514981,0.0224104646619503,0.01900684029794596,0.0034036243640043415
75.7830379450302,0.023576804155932,0.02006189194743354,0.00351491220849846
80.59866786940792,0.0247897030572322,0.021166696535134345,0.003623006522097856
85.72030679259859,0.0260495885570271,0.02232266168601803,0.003726926871009069
91.1674000434221,0.0273567500967047,0.02353114117100086,0.0038256089257038377
96.96062860329154,0.028711335814387,0.024793421929897582,0.003917913884489418
103.12198762570462,0.0301133437841346,0.02611071736202074,0.00400262642211386
109.674869945253,0.0315626225748792,0.027484158786733017,0.004078463788146181
116.6441548932079,0.0330588689363591,0.028914786057244166,0.004144082879114934
124.0563027568885,0.0346016340109301,0.030403541863884144,0.004198092147045959
131.93945524144672,0.0361903297093478,0.031951264742592904,0.004239064966754899
140.32354231549192,0.0378242412784595,0.033558685623685115,0.004265555654774385
149.24039584621636,0.0395025432876439,0.03522642666828109,0.0042761166193628145
158.72387045545966,0.0412243251647173,0.03695500052845408,0.004269324636263221
168.809972055567,0.0429886155525202,0.03874481467811031,0.004243800874409884
179.53699455305272,0.0447944214331558,0.040596178379928335,0.0041982430532274614
190.94566523909268,0.0466407519230511,0.04250931102366237,0.00413144089938873
203.07929941884896,0.0485266865938531,0.04448435478626335,0.004042331807589748
215.98396486670865,0.0504513925168013,0.04652139851063514,0.003929994006166164
229.7086567318238,0.0524141909740814,0.04862048943134261,0.003793701542738788
244.30548355801628,0.0544146111996523,0.05078167158024277,0.0036329396194095323
259.82986512430983,0.0564524291516347,0.05300498941149996,0.0034474397401347417
276.3407428572301,0.0585277325404402,0.055290553580526015,0.003237178959914183
293.90080361374555,0.0606409706576054,0.05763853205080846,0.003002438606796942
312.5767176844855,0.062793025277487,0.06004920742808999,0.0027438178493970067
332.4393919208631,0.064985198925816,0.06252300615462174,0.002462192771194263
353.56423894714976,0.0672192734810189,0.06506052114541773,0.0021587523356011717
376.0314634796203,0.0694975351921234,0.0676625500294129,0.0018349851627104952
399.92636683983534,0.071822763021034,0.07033011813333796,0.001492644887696043
425.3396708182076,0.0741982406246021,0.07306452090893088,0.001133719715671222
452.3678621174646,0.0766277707397997,0.07586730110034741,0.0007604696394522964
481.1135586837567,0.0791156441119335,0.07874027227113659,0.00037537184079691754
511.6858993162595,0.0816666009845575,0.08168552170709648,-1.8920722538978696e-05
544.2009580345026,0.0842857764219778,0.08470540584082745,-0.0004196294188496402
578.7821847766517,0.0869786573489303,0.08780254581488207,-0.000823888465951772
615.5608741019447,0.0897510378182871,0.09097982064215256,-0.0012287828238654597
654.6766636768047,0.0926089945410335,0.09424033847493099,-0.0016313439338974944
696.2780644372309,0.0955588436580742,0.09758739882410965,-0.0020285551660354506
