target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_fdr,spearman_p_fdr,abs_spearman_rho
t50_final_uptake_s,inlet_mean_pair_distance_over_D,20,-0.32876740799384446,0.1569730589917193,-0.4330827067669173,0.05646561004225937,0.38720021217957423,0.23213639684039963,0.4330827067669173
t50_final_uptake_s,effective_inlet_to_interior_conductance_m3_s,20,-0.5469262078898924,0.01257591162618902,-0.41503759398496237,0.06880769728594098,0.06647267573842768,0.2545884799579816,0.41503759398496237
t50_final_uptake_s,network_mean_pore_volume_m3,20,0.3201894932495225,0.16873333496870466,0.3924812030075188,0.08695594245899081,0.3901958371151295,0.2924881700893327,0.3924812030075188
t50_final_uptake_s,network_pore_count,20,0.24662319629406715,0.2945385454625986,0.3799850586599202,0.09841419996573153,0.5140571938614902,0.30344378322767224,0.3799850586599202
t50_final_uptake_s,network_analytic_porosity,20,0.3519556929716013,0.12805385357143728,0.35037593984962395,0.12989410232900506,0.36626540598415763,0.3127710434962569,0.35037593984962395
t50_final_uptake_s,network_median_pore_volume_m3,20,0.335914758343724,0.14761759202790922,0.34736842105263155,0.13344922901624715,0.38720021217957423,0.3127710434962569,0.34736842105263155
t50_final_uptake_s,network_total_pore_volume_m3,20,0.3514096372476462,0.12868784534578512,0.34736842105263155,0.13344922901624715,0.36626540598415763,0.3127710434962569,0.34736842105263155
t50_final_uptake_s,network_throat_count,20,0.24118401894663566,0.3056556287825077,0.34586466165413526,0.1352523431335165,0.5140571938614902,0.3127710434962569,0.34586466165413526
t50_final_uptake_s,inlet_mean_pore_volume_m3,20,-0.24634190092346214,0.29510732800793765,-0.33533834586466166,0.14835729861849292,0.5140571938614902,0.3228952969931905,0.33533834586466166
t50_final_uptake_s,inlet_angular_resultant,20,0.4080358704058013,0.07410526520464727,0.3218045112781954,0.166474348578758,0.2741894812571949,0.3407780531778153,0.3218045112781954
t50_final_uptake_s,inlet_centroid_offset_over_R,20,0.3864793556768922,0.09232957095733137,0.3157894736842105,0.17499413541563488,0.3105631023110237,0.3407780531778153,0.3157894736842105
t50_final_uptake_s,network_minimum_throat_radius_m,20,-0.13608334478039674,0.5672752194745132,-0.3037593984962406,0.19291416827770463,0.7080950236286678,0.35689121131375356,0.3037593984962406
t50_final_uptake_s,network_outlet_pores,20,0.24216014329122745,0.3036420698915485,0.2801081152747411,0.23163718279130577,0.5140571938614902,0.3951831932799573,0.2801081152747411
t50_final_uptake_s,inlet_internal_conductance_cv,20,-0.15982649652908373,0.5008901242678448,-0.2781954887218045,0.23497379059889356,0.6855039387294892,0.3951831932799573,0.2781954887218045
t50_final_uptake_s,inlet_internal_conductance_m3_s,20,-0.27440684953644157,0.2416744847631221,-0.2556390977443609,0.27666444989581596,0.4967753297908621,0.4450688976584865,0.2556390977443609
t50_final_uptake_s,inlet_to_internal_throats_per_inlet_pore,20,0.28945669291763065,0.2157721224372462,0.2115168830385586,0.37067287550241423,0.46962167824577117,0.5714540163995553,0.2115168830385586
t50_final_uptake_s,network_degree_cv,20,-0.166052376052513,0.4841309367410747,-0.20300751879699244,0.39066623935419653,0.6855039387294892,0.5781860342442109,0.20300751879699244
t50_final_uptake_s,network_mean_degree,20,0.13370475248648578,0.5741311002394605,0.193984962406015,0.4125038246613568,0.7080950236286678,0.5870246735565462,0.193984962406015
t50_final_uptake_s,network_throat_radius_p10_m,20,0.20170724983831234,0.39377305811294105,0.17142857142857143,0.4698861728108753,0.6334610065295139,0.643918088666755,0.17142857142857143
t50_final_uptake_s,inlet_radial_coverage,20,0.1712982117597514,0.4702290486535557,0.14451832825401997,0.5432568100184899,0.6855039387294892,0.7109882317992551,0.14451832825401997
t50_final_uptake_s,inlet_internal_conductance_per_inlet_pore_m3_s,20,-0.08146538924322273,0.7327769748651581,-0.13383458646616542,0.5737559530736434,0.8472733771878391,0.7109882317992551,0.13383458646616542
t50_final_uptake_s,effective_inlet_to_outlet_conductance_m3_s,20,-0.16676165301189,0.4822394787794803,-0.11127819548872178,0.6404548402871415,0.6855039387294892,0.7109882317992551,0.11127819548872178
t50_final_uptake_s,network_geometric_tortuosity,20,-0.15329820497183208,0.5187597374169107,-0.10977443609022557,0.6450049409876997,0.6855039387294892,0.7109882317992551,0.10977443609022557
t50_final_uptake_s,inlet_radial_std_over_R,20,-0.016742405967574273,0.9441477278195082,0.10827067669172932,0.6495672222012883,0.9441477278195083,0.7109882317992551,0.10827067669172932
t50_final_uptake_s,inlet_radial_mean_over_R,20,0.07170465128207258,0.7638631093852677,0.10375939849624059,0.6633257542362446,0.8564525771895426,0.7109882317992551,0.10375939849624059
